,ID,Pred
144,2023_1159_1213,0.4753429434542519
145,2023_1163_1213,0.8571103079060765
146,2023_1166_1213,0.795072821292004
147,2023_1179_1213,0.6691412579815462
148,2023_1181_1213,0.8095561429238025
149,2023_1192_1213,0.17908206935908288
150,2023_1194_1213,0.7044165919364284
151,2023_1202_1213,0.507394992733388
152,2023_1211_1213,0.8814879057429241
153,2023_1104_1222,0.41794094258921244
154,2023_1112_1222,0.31168908464994705
155,2023_1113_1222,0.1086293891686013
156,2023_1116_1222,0.11368632799420277
157,2023_1120_1222,0.10484108704856815
158,2023_1124_1222,0.20393761993054754
159,2023_1129_1222,0.10051659333224246
160,2023_1158_1222,0.1209449193614385
161,2023_1159_1222,0.1193661929042478
162,2023_1163_1222,0.2667293779689592
163,2023_1166_1222,0.2605893006661051
164,2023_1179_1222,0.12146461024459573
165,2023_1181_1222,0.25280600792398905
166,2023_1192_1222,0.07590408342571169
167,2023_1194_1222,0.14826784069207086
168,2023_1202_1222,0.12930091602538055
169,2023_1211_1222,0.3017874888579645
170,2023_1213_1222,0.09278516409244669
171,2023_1104_1224,0.9070520405157835
172,2023_1112_1224,0.8854049512790991
173,2023_1113_1224,0.760683012959541
174,2023_1116_1224,0.8089726734892037
175,2023_1120_1224,0.8093983723172713
176,2023_1124_1224,0.8605090050991338
177,2023_1129_1224,0.7943228715672682
178,2023_1158_1224,0.7600392646138664
179,2023_1159_1224,0.760666545727533
180,2023_1163_1224,0.8874061126007406
181,2023_1166_1224,0.8815280909597139
182,2023_1179_1224,0.8196094486404464
183,2023_1181_1224,0.8836124952293876
184,2023_1192_1224,0.26446085480565845
185,2023_1194_1224,0.8122637858994269
186,2023_1202_1224,0.7564520519635302
187,2023_1211_1224,0.8868460071661163
188,2023_1213_1224,0.702789937475444
189,2023_1222_1224,0.8814938997962276
190,2023_1104_1228,0.7528304035116672
191,2023_1112_1228,0.6303884340064638
192,2023_1113_1228,0.3083840854370941
193,2023_1116_1228,0.4672590156270009
194,2023_1120_1228,0.46512102867335264
195,2023_1124_1228,0.48621155700193625
196,2023_1129_1228,0.31849530993362424
197,2023_1158_1228,0.31439317580721926
198,2023_1159_1228,0.2755347106339155
199,2023_1163_1228,0.5883831640295407
200,2023_1166_1228,0.5616608801030045
201,2023_1179_1228,0.3452945565144959
202,2023_1181_1228,0.509629932762476
203,2023_1192_1228,0.16946273458448627
204,2023_1194_1228,0.378721795475461
205,2023_1202_1228,0.35399381759630627
206,2023_1211_1228,0.6433408231457937
207,2023_1213_1228,0.20221815414030406
208,2023_1222_1228,0.7031103334036539
209,2023_1224_1228,0.16383966251118837
210,2023_1104_1231,0.6715584128299377
211,2023_1112_1231,0.5498277843729764
212,2023_1113_1231,0.258863485844991
213,2023_1116_1231,0.5775614113428207
214,2023_1120_1231,0.41083599437133456
215,2023_1124_1231,0.5457954273693912
216,2023_1129_1231,0.2962126395142029
217,2023_1158_1231,0.3401642202697279
218,2023_1159_1231,0.1461913316711681
219,2023_1163_1231,0.5492931930711357
220,2023_1166_1231,0.4176393495686454
221,2023_1179_1231,0.3803062697505207
222,2023_1181_1231,0.42392677522011407
223,2023_1192_1231,0.1273351164707795
224,2023_1194_1231,0.3523050095674339
225,2023_1202_1231,0.21547465470058963
226,2023_1211_1231,0.5686425948322674
227,2023_1213_1231,0.13141178252159455
228,2023_1222_1231,0.7555478648614149
229,2023_1224_1231,0.1282444289441302
230,2023_1228_1231,0.4149127903362364
231,2023_1104_1233,0.8427867347056274
232,2023_1112_1233,0.7826777961556263
233,2023_1113_1233,0.484852503216526
234,2023_1116_1233,0.6022342151506996
235,2023_1120_1233,0.5831129850340548
236,2023_1124_1233,0.6807794343763083
237,2023_1129_1233,0.5500912059287266
238,2023_1158_1233,0.39622975578332775
239,2023_1159_1233,0.35018308589922226
240,2023_1163_1233,0.7469235377672958
241,2023_1166_1233,0.6593717882883553
242,2023_1179_1233,0.5069910395392043
243,2023_1181_1233,0.6813787960699252
244,2023_1192_1233,0.1855230557047437
245,2023_1194_1233,0.5064569184222838
246,2023_1202_1233,0.3962174038066632
247,2023_1211_1233,0.790629550283937
248,2023_1213_1233,0.32771711571321616
249,2023_1222_1233,0.8777547123236226
250,2023_1224_1233,0.1727395381027538
251,2023_1228_1233,0.6156587421150144
252,2023_1231_1233,0.6160770080947432
253,2023_1104_1234,0.741688608678936
254,2023_1112_1234,0.6699614611662698
255,2023_1113_1234,0.3442443278978175
256,2023_1116_1234,0.5656163139195169
257,2023_1120_1234,0.5477935563876972
258,2023_1124_1234,0.5399695280582032
259,2023_1129_1234,0.4640382453806407
260,2023_1158_1234,0.44796069600711086
261,2023_1159_1234,0.33330244557796573
262,2023_1163_1234,0.6501986074466306
263,2023_1166_1234,0.5578765027597679
264,2023_1179_1234,0.4022174090448174
265,2023_1181_1234,0.581237246477922
266,2023_1192_1234,0.15790072958407264
267,2023_1194_1234,0.49659941430679466
268,2023_1202_1234,0.33328614879262264
269,2023_1211_1234,0.6791843571335568
270,2023_1213_1234,0.21232485773147625
271,2023_1222_1234,0.8436977498512809
272,2023_1224_1234,0.16459469471740984
273,2023_1228_1234,0.49437275718758555
274,2023_1231_1234,0.5767214486564822
275,2023_1233_1234,0.33624090857684513
276,2023_1104_1235,0.7107173124257206
277,2023_1112_1235,0.6353243551477944
278,2023_1113_1235,0.32193341518235213
279,2023_1116_1235,0.5334274288167987
280,2023_1120_1235,0.5471830881035399
281,2023_1124_1235,0.5657670505811572
282,2023_1129_1235,0.46485870663254
283,2023_1158_1235,0.4004799079289264
284,2023_1159_1235,0.27441727206986116
285,2023_1163_1235,0.6340913188880871
286,2023_1166_1235,0.5860958159884188
287,2023_1179_1235,0.35645441337138173
288,2023_1181_1235,0.5568900672862677
289,2023_1192_1235,0.13089256420813017
290,2023_1194_1235,0.49256632993906047
291,2023_1202_1235,0.3745190545212077
292,2023_1211_1235,0.7045240713506312
293,2023_1213_1235,0.16497385622499147
294,2023_1222_1235,0.8095245199507488
295,2023_1224_1235,0.13747899689144927
296,2023_1228_1235,0.44347444874943787
297,2023_1231_1235,0.5602230813669485
298,2023_1233_1235,0.38317554834948003
299,2023_1234_1235,0.5219874534919648
300,2023_1104_1242,0.593765669185255
301,2023_1112_1242,0.459049329576127
302,2023_1113_1242,0.1270238272324362
303,2023_1116_1242,0.3114335638230961
304,2023_1120_1242,0.27619103816363244
305,2023_1124_1242,0.32908254083891936
306,2023_1129_1242,0.2299604314810115
307,2023_1158_1242,0.22604948524078333
308,2023_1159_1242,0.15522907369889036
309,2023_1163_1242,0.4233873196709073
310,2023_1166_1242,0.3204150291269608
311,2023_1179_1242,0.20876854851796744
312,2023_1181_1242,0.3922759263530583
313,2023_1192_1242,0.12806436078406774
314,2023_1194_1242,0.33464558950424855
315,2023_1202_1242,0.15522907369889036
316,2023_1211_1242,0.4433301769752723
317,2023_1213_1242,0.1378817270554562
318,2023_1222_1242,0.5923798109151124
319,2023_1224_1242,0.113999133290418
320,2023_1228_1242,0.27653176485918407
321,2023_1231_1242,0.34895063737606513
322,2023_1233_1242,0.1670732584411829
323,2023_1234_1242,0.2305657016127497
324,2023_1235_1242,0.22218280190863368
325,2023_1104_1243,0.7437641885531278
326,2023_1112_1243,0.6096509463030212
327,2023_1113_1243,0.3268590203214315
328,2023_1116_1243,0.5233005852962584
329,2023_1120_1243,0.5236923937939155
330,2023_1124_1243,0.6035241446849429
331,2023_1129_1243,0.4410546649023555
332,2023_1158_1243,0.305481933921214
333,2023_1159_1243,0.19571589994484623
334,2023_1163_1243,0.6747153418204181
335,2023_1166_1243,0.5866162780524031
336,2023_1179_1243,0.33602754131117313
337,2023_1181_1243,0.5194455666237568
338,2023_1192_1243,0.1138256877791958
339,2023_1194_1243,0.4044444224867484
340,2023_1202_1243,0.232852542023442
341,2023_1211_1243,0.7034607949860819
342,2023_1213_1243,0.18175050246677282
343,2023_1222_1243,0.7771964743042745
344,2023_1224_1243,0.11210168725276251
345,2023_1228_1243,0.5207767054344071
346,2023_1231_1243,0.597230972763968
347,2023_1233_1243,0.26041527169781054
348,2023_1234_1243,0.4026510612361165
349,2023_1235_1243,0.4005072314757245
350,2023_1242_1243,0.5801997660158327
351,2023_1104_1244,0.8386088823311971
352,2023_1112_1244,0.8600105905199473
353,2023_1113_1244,0.6677520485528614
354,2023_1116_1244,0.7602548295298961
355,2023_1120_1244,0.7480631567977547
356,2023_1124_1244,0.8438863061416835
357,2023_1129_1244,0.707737495625667
358,2023_1158_1244,0.6874050488007919
359,2023_1159_1244,0.660466747132634
360,2023_1163_1244,0.8618161624075256
361,2023_1166_1244,0.7478640843342268
362,2023_1179_1244,0.7480060285792515
363,2023_1181_1244,0.8417095460512601
364,2023_1192_1244,0.1743010151514532
365,2023_1194_1244,0.7473349879322501
366,2023_1202_1244,0.7157413679792016
367,2023_1211_1244,0.8561720171587363
368,2023_1213_1244,0.6259162818882996
369,2023_1222_1244,0.9004711414619196
370,2023_1224_1244,0.2691174188462652
371,2023_1228_1244,0.70065970968198
372,2023_1231_1244,0.8524566050847799
373,2023_1233_1244,0.7068444877510287
374,2023_1234_1244,0.7797829291098373
375,2023_1235_1244,0.8026571159577587
376,2023_1242_1244,0.8419161883429076
377,2023_1243_1244,0.8627881076777665
378,2023_1104_1245,0.8459750305586171
379,2023_1112_1245,0.7894761405245877
380,2023_1113_1245,0.5233821590946884
381,2023_1116_1245,0.5892405429520942
382,2023_1120_1245,0.6141709031769151
383,2023_1124_1245,0.6836293106736324
384,2023_1129_1245,0.5211358001207567
385,2023_1158_1245,0.4085174211234131
386,2023_1159_1245,0.40085535884825096
387,2023_1163_1245,0.7449496968494161
388,2023_1166_1245,0.6826834525167803
389,2023_1179_1245,0.5511531399528637
390,2023_1181_1245,0.6919809843979061
391,2023_1192_1245,0.14022346793146456
392,2023_1194_1245,0.5242013233676698
393,2023_1202_1245,0.4508777254578631
394,2023_1211_1245,0.8237346991900871
395,2023_1213_1245,0.29413480099250555
396,2023_1222_1245,0.8561473581863202
397,2023_1224_1245,0.16798974516905696
398,2023_1228_1245,0.6011314046635041
399,2023_1231_1245,0.6291220429030105
400,2023_1233_1245,0.4509046684237746
401,2023_1234_1245,0.5525959497625018
402,2023_1235_1245,0.6098178344687184
403,2023_1242_1245,0.7094935362887298
404,2023_1243_1245,0.5973896223544688
405,2023_1244_1245,0.263221199638951
406,2023_1104_1246,0.7032717229715818
407,2023_1112_1246,0.6349216758404932
408,2023_1113_1246,0.2510915000926262
409,2023_1116_1246,0.49111422604333915
410,2023_1120_1246,0.46639152384133153
411,2023_1124_1246,0.5189786860914642
412,2023_1129_1246,0.34580591671329275
413,2023_1158_1246,0.3147431442457769
414,2023_1159_1246,0.13711327817758842
415,2023_1163_1246,0.5927914402651493
416,2023_1166_1246,0.5146720788365681
417,2023_1179_1246,0.3533241955821202
418,2023_1181_1246,0.49616571792280445
419,2023_1192_1246,0.12443047897261776
420,2023_1194_1246,0.3793748306069568
421,2023_1202_1246,0.3436570059305201
422,2023_1211_1246,0.6450380866867538
423,2023_1213_1246,0.158507543394816
424,2023_1222_1246,0.7128888163632624
425,2023_1224_1246,0.13044558218586488
426,2023_1228_1246,0.4965946626235714
427,2023_1231_1246,0.516039314402262
428,2023_1233_1246,0.4215952986663447
429,2023_1234_1246,0.415240771237126
430,2023_1235_1246,0.4130453797717739
431,2023_1242_1246,0.6013189977320053
432,2023_1243_1246,0.4381405667483578
433,2023_1244_1246,0.16677196110326925
434,2023_1245_1246,0.3274491976992934
435,2023_1104_1248,0.8806135688997165
436,2023_1112_1248,0.8806135688997165
437,2023_1113_1248,0.71689348206655
438,2023_1116_1248,0.7561222436765863
439,2023_1120_1248,0.8007518178461989
440,2023_1124_1248,0.8244861862994874
441,2023_1129_1248,0.7738406414496569
442,2023_1158_1248,0.7818972398703331
443,2023_1159_1248,0.7268079341233554
444,2023_1163_1248,0.8806135688997165
445,2023_1166_1248,0.8511114657688547
446,2023_1179_1248,0.7930896888792619
447,2023_1181_1248,0.8349923990247596
448,2023_1192_1248,0.2867750927189315
449,2023_1194_1248,0.8118786108178185
450,2023_1202_1248,0.7354459489346368
451,2023_1211_1248,0.8806135688997165
452,2023_1213_1248,0.7139847689217859
453,2023_1222_1248,0.8806135688997165
454,2023_1224_1248,0.48432099912341187
455,2023_1228_1248,0.77660004632673
456,2023_1231_1248,0.8009917285692912
457,2023_1233_1248,0.7744211728891494
458,2023_1234_1248,0.7546347212962741
459,2023_1235_1248,0.7546347212962741
460,2023_1242_1248,0.8539739977329531
461,2023_1243_1248,0.8046371417351538
462,2023_1244_1248,0.6497560659783191
463,2023_1245_1248,0.7744211728891494
464,2023_1246_1248,0.7989886056081955
465,2023_1104_1266,0.6638949781645488
466,2023_1112_1266,0.5854200736489531
467,2023_1113_1266,0.22300354371292283
468,2023_1116_1266,0.39196250061584675
469,2023_1120_1266,0.4029470005663798
470,2023_1124_1266,0.5136807275349131
471,2023_1129_1266,0.26297709153834525
472,2023_1158_1266,0.22022804519706596
473,2023_1159_1266,0.17392433264811488
474,2023_1163_1266,0.5392325774039112
475,2023_1166_1266,0.5413572209339408
476,2023_1179_1266,0.25031279052278277
477,2023_1181_1266,0.5572168641779329
478,2023_1192_1266,0.09065922599777108
479,2023_1194_1266,0.37439010652718074
480,2023_1202_1266,0.17617872123237388
481,2023_1211_1266,0.6472160303704575
482,2023_1213_1266,0.11482200894358884
483,2023_1222_1266,0.6999308452343364
484,2023_1224_1266,0.11272985714919963
485,2023_1228_1266,0.4159637614735246
486,2023_1231_1266,0.5015641093460099
487,2023_1233_1266,0.22357986060747034
488,2023_1234_1266,0.36255781132893905
489,2023_1235_1266,0.4209856838370129
490,2023_1242_1266,0.5910734627661586
491,2023_1243_1266,0.34772087992596873
492,2023_1244_1266,0.13630128623160528
493,2023_1245_1266,0.2147842631640747
494,2023_1246_1266,0.4876282659977618
495,2023_1248_1266,0.1288712383590883
496,2023_1104_1268,0.7185302940765423
497,2023_1112_1268,0.6915066744818124
498,2023_1113_1268,0.35245325482900197
499,2023_1116_1268,0.5667368481705769
500,2023_1120_1268,0.4936639929786319
501,2023_1124_1268,0.5328550849258884
502,2023_1129_1268,0.3918860532452299
503,2023_1158_1268,0.35741451263802965
504,2023_1159_1268,0.30618766218425236
505,2023_1163_1268,0.6742679515563595
506,2023_1166_1268,0.5158092518793373
507,2023_1179_1268,0.39462610363030803
508,2023_1181_1268,0.5711663412143045
509,2023_1192_1268,0.1432502172682747
510,2023_1194_1268,0.391941821101743
511,2023_1202_1268,0.31579950728437084
512,2023_1211_1268,0.6451056457285712
513,2023_1213_1268,0.19883263884947774
514,2023_1222_1268,0.7404253378608174
515,2023_1224_1268,0.15798828543254262
516,2023_1228_1268,0.4928380850237175
517,2023_1231_1268,0.44198942073240177
518,2023_1233_1268,0.34050210322210267
519,2023_1234_1268,0.40525921486527866
520,2023_1235_1268,0.41014239167598693
521,2023_1242_1268,0.6522041699521007
522,2023_1243_1268,0.3391120665180599
523,2023_1244_1268,0.19362779034969588
524,2023_1245_1268,0.27845418544079537
525,2023_1246_1268,0.5505651052471389
526,2023_1248_1268,0.17888146470810676
527,2023_1266_1268,0.5025961380239814
528,2023_1104_1272,0.6801084323969754
529,2023_1112_1272,0.6409900411260485
530,2023_1113_1272,0.25978127818818125
531,2023_1116_1272,0.4264490377483795
532,2023_1120_1272,0.4289069871418359
533,2023_1124_1272,0.4668604616413726
534,2023_1129_1272,0.3777358336139574
535,2023_1158_1272,0.38843728782407794
536,2023_1159_1272,0.22743946294940706
537,2023_1163_1272,0.6108380828101381
538,2023_1166_1272,0.45724335102902613
539,2023_1179_1272,0.3472596162519684
540,2023_1181_1272,0.5222467813416874
541,2023_1192_1272,0.13755555572435627
542,2023_1194_1272,0.4870821748055368
543,2023_1202_1272,0.26407813364934757
544,2023_1211_1272,0.6075206362350591
545,2023_1213_1272,0.1953977093387036
546,2023_1222_1272,0.7200268868336338
547,2023_1224_1272,0.151866566049731
548,2023_1228_1272,0.46342431913887117
549,2023_1231_1272,0.4263628600481646
550,2023_1233_1272,0.3158336781364229
551,2023_1234_1272,0.3613222972447826
552,2023_1235_1272,0.3876812828758124
553,2023_1242_1272,0.6124100656957682
554,2023_1243_1272,0.3756029046171906
555,2023_1244_1272,0.1858539017607434
556,2023_1245_1272,0.25607668132046507
557,2023_1246_1272,0.3611680618904766
558,2023_1248_1272,0.17840243396041416
559,2023_1266_1272,0.41060515979189766
560,2023_1268_1272,0.36004309801418166
561,2023_1104_1274,0.6654412926093265
562,2023_1112_1274,0.6237940136412583
563,2023_1113_1274,0.3075191203296455
564,2023_1116_1274,0.48664096465179923
565,2023_1120_1274,0.49027952319222745
566,2023_1124_1274,0.5687111140407445
567,2023_1129_1274,0.4443887566738978
568,2023_1158_1274,0.41943894570825363
569,2023_1159_1274,0.21884482737422975
570,2023_1163_1274,0.6153677661344642
571,2023_1166_1274,0.46827200908243843
572,2023_1179_1274,0.29823666011789784
573,2023_1181_1274,0.5227422401656421
574,2023_1192_1274,0.11480509676582304
575,2023_1194_1274,0.5328250554084757
576,2023_1202_1274,0.2469416597248194
577,2023_1211_1274,0.6512450598781722
578,2023_1213_1274,0.2094167196222244
579,2023_1222_1274,0.7361201020192735
580,2023_1224_1274,0.11646011206820424
581,2023_1228_1274,0.48226237540130923
582,2023_1231_1274,0.37759834533594766
583,2023_1233_1274,0.3316962227764282
584,2023_1234_1274,0.3516208812084524
585,2023_1235_1274,0.3492208668558435
586,2023_1242_1274,0.6031983224659773
587,2023_1243_1274,0.39785298012852366
588,2023_1244_1274,0.13903962634895944
589,2023_1245_1274,0.269930999200854
590,2023_1246_1274,0.4877409533671606
591,2023_1248_1274,0.20368751048257544
592,2023_1266_1274,0.4018729677008939
593,2023_1268_1274,0.40466514415141985
594,2023_1272_1274,0.4976957972511121
595,2023_1104_1277,0.705949538143641
596,2023_1112_1277,0.6985717350613045
597,2023_1113_1277,0.3920124069719671
598,2023_1116_1277,0.5240546230950072
599,2023_1120_1277,0.4878352789618583
600,2023_1124_1277,0.5729528969927894
601,2023_1129_1277,0.4264984283345063
602,2023_1158_1277,0.27652717143194494
603,2023_1159_1277,0.3851856109041822
604,2023_1163_1277,0.6635707804183033
605,2023_1166_1277,0.525659231828425
606,2023_1179_1277,0.3835829391044836
607,2023_1181_1277,0.564730513077192
608,2023_1192_1277,0.14610989282665
609,2023_1194_1277,0.38146886606427005
610,2023_1202_1277,0.3336600930856956
611,2023_1211_1277,0.7077709640070604
612,2023_1213_1277,0.2239782788235656
613,2023_1222_1277,0.739341549999887
614,2023_1224_1277,0.13362189566436575
615,2023_1228_1277,0.4960725594224762
616,2023_1231_1277,0.5302329850492058
617,2023_1233_1277,0.35553061467787667
618,2023_1234_1277,0.490716856956495
619,2023_1235_1277,0.4630511406633251
620,2023_1242_1277,0.7053914402558604
621,2023_1243_1277,0.4595038195539474
622,2023_1244_1277,0.2640066128768201
623,2023_1245_1277,0.3593782222231881
624,2023_1246_1277,0.49276077724265027
625,2023_1248_1277,0.20335736575109523
626,2023_1266_1277,0.5392454930007763
627,2023_1268_1277,0.4545925025972601
628,2023_1272_1277,0.5447550556335831
629,2023_1274_1277,0.4922342616353185
630,2023_1104_1280,0.8297142934029128
631,2023_1112_1280,0.7722099832470571
632,2023_1113_1280,0.38690878502430015
633,2023_1116_1280,0.575197761102701
634,2023_1120_1280,0.5710531419817222
635,2023_1124_1280,0.6389306205912069
636,2023_1129_1280,0.39292715716297516
637,2023_1158_1280,0.3930270824216124
638,2023_1159_1280,0.41988889535784085
639,2023_1163_1280,0.7440106266206727
640,2023_1166_1280,0.6310471251629958
641,2023_1179_1280,0.47800380927489494
642,2023_1181_1280,0.7132170562679655
643,2023_1192_1280,0.16002233907022073
644,2023_1194_1280,0.5401218659798412
645,2023_1202_1280,0.4220574271885566
646,2023_1211_1280,0.7644433123702601
647,2023_1213_1280,0.26480728862034797
648,2023_1222_1280,0.8886944645299761
649,2023_1224_1280,0.1894337879129068
650,2023_1228_1280,0.58886881550959
651,2023_1231_1280,0.5997982730199414
652,2023_1233_1280,0.40722044773932603
653,2023_1234_1280,0.5276007644329858
654,2023_1235_1280,0.5420693255367196
655,2023_1242_1280,0.7450583229179867
656,2023_1243_1280,0.4756240411631546
657,2023_1244_1280,0.2343381706597542
658,2023_1245_1280,0.3880511772480544
659,2023_1246_1280,0.5127549215837642
660,2023_1248_1280,0.2057178191021998
661,2023_1266_1280,0.5799536733890275
662,2023_1268_1280,0.5452311340536055
663,2023_1272_1280,0.5794768220315659
664,2023_1274_1280,0.6052034296077393
665,2023_1277_1280,0.48293843953804605
666,2023_1104_1281,0.7804395731668055
667,2023_1112_1281,0.6652833140045106
668,2023_1113_1281,0.43950723284592447
669,2023_1116_1281,0.5447341655798855
670,2023_1120_1281,0.5036594051578572
671,2023_1124_1281,0.6337833307112638
672,2023_1129_1281,0.4031482241016618
673,2023_1158_1281,0.4102930825072858
674,2023_1159_1281,0.3099420506273265
675,2023_1163_1281,0.7236720690742529
676,2023_1166_1281,0.5966051677431387
677,2023_1179_1281,0.4108660576048438
678,2023_1181_1281,0.6242650847641908
679,2023_1192_1281,0.11926809714712058
680,2023_1194_1281,0.49761383351209104
681,2023_1202_1281,0.3249020238600013
682,2023_1211_1281,0.7203229742317926
683,2023_1213_1281,0.26292753342751046
684,2023_1222_1281,0.8681024903787394
685,2023_1224_1281,0.12668058650821704
686,2023_1228_1281,0.48210367144825844
687,2023_1231_1281,0.6000000424786377
688,2023_1233_1281,0.4187826130092501
689,2023_1234_1281,0.47372329354940906
690,2023_1235_1281,0.48257109351179317
691,2023_1242_1281,0.6663884249345254
692,2023_1243_1281,0.45758438800635953
693,2023_1244_1281,0.20879785894545497
694,2023_1245_1281,0.35165956219898237
695,2023_1246_1281,0.5624668167885233
696,2023_1248_1281,0.20483914233323952
697,2023_1266_1281,0.49340533170696393
698,2023_1268_1281,0.4981543239859176
699,2023_1272_1281,0.5631805314143812
700,2023_1274_1281,0.5144888244968867
