,ID,Pred
277,2022_1120_1228,0.4576505451988233
278,2022_1120_1231,0.7672007996539245
279,2022_1120_1234,0.6072576041401393
280,2022_1120_1235,0.8027986733988932
281,2022_1120_1240,0.956903680074493
282,2022_1120_1242,0.24195230787799862
283,2022_1120_1246,0.5281212685130325
284,2022_1120_1255,0.9856117743845574
285,2022_1120_1260,0.6754209015545803
286,2022_1120_1261,0.5277922419719825
287,2022_1120_1266,0.7656358958190014
288,2022_1120_1272,0.8437467169671918
289,2022_1120_1274,0.8683328364903907
290,2022_1120_1276,0.6181964336157141
291,2022_1120_1277,0.33499190846276483
292,2022_1120_1286,0.9716562307840064
293,2022_1120_1293,0.8592066335031747
294,2022_1120_1308,0.888604795326848
295,2022_1120_1313,0.912022145723439
296,2022_1120_1314,0.8878695092216862
297,2022_1120_1323,0.9347258563085092
298,2022_1120_1326,0.7006037863417403
299,2022_1120_1344,0.9444458582745678
300,2022_1120_1345,0.4742562506188684
301,2022_1120_1350,0.8615288885894902
302,2022_1120_1353,0.9644000159605945
303,2022_1120_1355,0.934168280627449
304,2022_1120_1361,0.8895815077096213
305,2022_1120_1362,0.7819930591133893
306,2022_1120_1371,0.6947475449240086
307,2022_1120_1388,0.675868382800908
308,2022_1120_1389,0.9747632049195394
309,2022_1120_1394,0.9689062077451482
310,2022_1120_1395,0.5763049638405229
311,2022_1120_1397,0.35336186798917657
312,2022_1120_1400,0.750180081532591
313,2022_1120_1403,0.558855284868224
314,2022_1120_1411,0.979315543403151
315,2022_1120_1412,0.8764724733097258
316,2022_1120_1417,0.2746617422818326
317,2022_1120_1425,0.739947448751294
318,2022_1120_1436,0.9759136327982331
319,2022_1120_1437,0.23352932447162325
320,2022_1120_1439,0.8392887076679043
321,2022_1120_1458,0.5479496358142246
322,2022_1120_1460,0.9701161416559373
323,2022_1120_1461,0.9548656282400911
324,2022_1120_1463,0.9448839748356725
325,2022_1124_1129,0.9294907819894628
326,2022_1124_1136,0.9939362866624324
327,2022_1124_1151,0.916833093832193
328,2022_1124_1159,0.9929573370920018
329,2022_1124_1161,0.9543623314687794
330,2022_1124_1163,0.8769436037132511
331,2022_1124_1166,0.851815885008182
332,2022_1124_1168,0.980669294994936
333,2022_1124_1172,0.9580251826638425
334,2022_1124_1174,0.9641894375103368
335,2022_1124_1181,0.6333862905503612
336,2022_1124_1209,0.9725515116445665
337,2022_1124_1211,0.7436625599526399
338,2022_1124_1222,0.518845715909576
339,2022_1124_1228,0.7050486673512601
340,2022_1124_1231,0.9080442013507528
341,2022_1124_1234,0.8144755690960896
342,2022_1124_1235,0.9334521468613618
343,2022_1124_1240,0.9815205197217695
344,2022_1124_1242,0.47903259354747485
345,2022_1124_1246,0.7213568385336542
346,2022_1124_1255,0.9936456350117369
347,2022_1124_1260,0.8433527943612262
348,2022_1124_1261,0.7636289197217923
349,2022_1124_1266,0.9035540862784419
350,2022_1124_1272,0.9346342627708809
351,2022_1124_1274,0.9353054785510649
352,2022_1124_1276,0.8166526406775311
353,2022_1124_1277,0.6210090817248286
354,2022_1124_1286,0.9877698790350095
355,2022_1124_1293,0.9363970663567841
356,2022_1124_1308,0.9510029217609072
357,2022_1124_1313,0.9623184459329561
358,2022_1124_1314,0.9511012405756396
359,2022_1124_1323,0.9735072375709802
360,2022_1124_1326,0.8665528750998345
361,2022_1124_1344,0.9756490571605865
362,2022_1124_1345,0.6934754803830481
363,2022_1124_1350,0.9448756262051187
364,2022_1124_1353,0.9860513064127667
365,2022_1124_1355,0.972594835804363
366,2022_1124_1361,0.9525808376445521
367,2022_1124_1362,0.9194233260992016
368,2022_1124_1371,0.8648925994167671
369,2022_1124_1388,0.8449673247797187
370,2022_1124_1389,0.9869805741532188
371,2022_1124_1394,0.986368430168792
372,2022_1124_1395,0.8135351529703869
373,2022_1124_1397,0.6024638888337334
374,2022_1124_1400,0.8968621814645724
375,2022_1124_1403,0.75686892292722
376,2022_1124_1411,0.9892327900185287
377,2022_1124_1412,0.9440243118196768
378,2022_1124_1417,0.49157878866768007
379,2022_1124_1425,0.8740553084586764
380,2022_1124_1436,0.9895699993092101
381,2022_1124_1437,0.45080728559890937
382,2022_1124_1439,0.9351988806146228
383,2022_1124_1458,0.746047237805753
384,2022_1124_1460,0.9871896983964576
385,2022_1124_1461,0.983642246592229
386,2022_1124_1463,0.9757214297077791
387,2022_1129_1136,0.8709028422694838
388,2022_1129_1151,0.48859299086285723
389,2022_1129_1159,0.8709786107711688
390,2022_1129_1161,0.3974691423294662
391,2022_1129_1163,0.2738983598848913
392,2022_1129_1166,0.35939571801108094
393,2022_1129_1168,0.8116985364215595
394,2022_1129_1172,0.6057648358942502
395,2022_1129_1174,0.678444629802973
396,2022_1129_1181,0.0811678854867145
397,2022_1129_1209,0.7270405007131429
398,2022_1129_1211,0.07284494248205203
399,2022_1129_1222,0.03632081405532101
400,2022_1129_1228,0.15357648124113854
401,2022_1129_1231,0.4030078449069129
402,2022_1129_1234,0.19407640307859436
403,2022_1129_1235,0.4889961627682475
404,2022_1129_1240,0.8201102892156916
405,2022_1129_1242,0.040124996180016935
406,2022_1129_1246,0.0717208485947129
407,2022_1129_1255,0.8204823340503004
408,2022_1129_1260,0.3190158176615484
409,2022_1129_1261,0.13120779438788155
410,2022_1129_1266,0.38154566581878535
411,2022_1129_1272,0.4714855837562603
412,2022_1129_1274,0.5372447465123183
413,2022_1129_1276,0.3345652383026695
414,2022_1129_1277,0.15399681101429857
415,2022_1129_1286,0.8700230902249869
416,2022_1129_1293,0.3953633658158387
417,2022_1129_1308,0.5494898321135315
418,2022_1129_1313,0.6840286614734599
419,2022_1129_1314,0.4936720318824352
420,2022_1129_1323,0.6897976043121624
421,2022_1129_1326,0.29792853607487074
422,2022_1129_1344,0.5388934006071383
423,2022_1129_1345,0.08430454781189986
424,2022_1129_1350,0.6056786795690712
425,2022_1129_1353,0.7316597943407113
426,2022_1129_1355,0.6931556534147402
427,2022_1129_1361,0.4258451588947748
428,2022_1129_1362,0.3823833877041279
429,2022_1129_1371,0.29132682717564207
430,2022_1129_1388,0.1255114680313209
431,2022_1129_1389,0.8666645997428077
432,2022_1129_1394,0.8352760812668208
433,2022_1129_1395,0.3170386888288296
434,2022_1129_1397,0.0503789079276494
435,2022_1129_1400,0.22428186696157915
436,2022_1129_1403,0.08948461459839473
437,2022_1129_1411,0.8684442156741531
438,2022_1129_1412,0.3304896163131933
439,2022_1129_1417,0.06313038562513501
440,2022_1129_1425,0.2935080291379405
441,2022_1129_1436,0.7281906660010651
442,2022_1129_1437,0.08344550562175498
443,2022_1129_1439,0.5382778985476802
444,2022_1129_1458,0.23889080114768654
445,2022_1129_1460,0.8721872555319634
446,2022_1129_1461,0.7717758209294259
447,2022_1129_1463,0.7749917510343552
448,2022_1136_1151,0.09508343345325446
449,2022_1136_1159,0.4874341984756293
450,2022_1136_1161,0.09497602505087491
451,2022_1136_1163,0.04736322190521037
452,2022_1136_1166,0.040410824118939495
453,2022_1136_1168,0.31114541500746934
454,2022_1136_1172,0.16930117466075917
455,2022_1136_1174,0.1697430289954196
456,2022_1136_1181,0.010831470635566876
457,2022_1136_1209,0.19433569283892732
458,2022_1136_1211,0.012517311292106736
459,2022_1136_1222,0.00602729391843242
460,2022_1136_1228,0.016588053533430628
461,2022_1136_1231,0.06181090243439331
462,2022_1136_1234,0.024204160929120096
463,2022_1136_1235,0.07773782107425091
464,2022_1136_1240,0.34113905169793163
465,2022_1136_1242,0.004667270471308238
466,2022_1136_1246,0.010992271485716805
467,2022_1136_1255,0.4020719224734958
468,2022_1136_1260,0.04928069067248823
469,2022_1136_1261,0.017939673892606055
470,2022_1136_1266,0.05139839154003372
471,2022_1136_1272,0.09432387932665233
472,2022_1136_1274,0.10866187767665951
473,2022_1136_1276,0.03111906874671346
474,2022_1136_1277,0.01192444676001315
475,2022_1136_1286,0.40466201446815997
476,2022_1136_1293,0.09992163426238318
477,2022_1136_1308,0.13569752831867668
478,2022_1136_1313,0.18728656106679598
479,2022_1136_1314,0.11610938017797365
480,2022_1136_1323,0.21460221197416562
481,2022_1136_1326,0.03995286108585124
482,2022_1136_1344,0.14213392059305086
483,2022_1136_1345,0.012356467358139585
484,2022_1136_1350,0.12221669243209293
485,2022_1136_1353,0.28110457971346975
486,2022_1136_1355,0.23962397416670062
487,2022_1136_1361,0.10670670894253194
488,2022_1136_1362,0.06103987298904002
489,2022_1136_1371,0.03587265457564941
490,2022_1136_1388,0.02128766460984464
491,2022_1136_1389,0.41148170363961306
492,2022_1136_1394,0.3490561345309245
493,2022_1136_1395,0.03400252203872945
494,2022_1136_1397,0.0066930377174177534
495,2022_1136_1400,0.03197614903500455
496,2022_1136_1403,0.01089959505983397
497,2022_1136_1411,0.4335034974703319
498,2022_1136_1412,0.07603064450682546
499,2022_1136_1417,0.007169133997546575
500,2022_1136_1425,0.0514747460002353
501,2022_1136_1436,0.32856467964645825
502,2022_1136_1437,0.007210372947103511
503,2022_1136_1439,0.08689659732567383
504,2022_1136_1458,0.024839759838977245
505,2022_1136_1460,0.4347488384732031
506,2022_1136_1461,0.30017419659218203
507,2022_1136_1463,0.24999664874150493
508,2022_1151_1159,0.8955114056986293
509,2022_1151_1161,0.4762784720183387
510,2022_1151_1163,0.31647424223131043
511,2022_1151_1166,0.31102192626344083
512,2022_1151_1168,0.799992224049529
513,2022_1151_1172,0.6446586684451338
514,2022_1151_1174,0.5197476196586751
515,2022_1151_1181,0.08743266075684068
516,2022_1151_1209,0.6251557779352754
517,2022_1151_1211,0.08641668937039935
518,2022_1151_1222,0.05117996845957675
519,2022_1151_1228,0.16686670011169907
520,2022_1151_1231,0.33436256299361405
521,2022_1151_1234,0.19024025994887198
522,2022_1151_1235,0.3882407794916307
523,2022_1151_1240,0.8230106434434087
524,2022_1151_1242,0.0592568454225881
525,2022_1151_1246,0.08573412397636472
526,2022_1151_1255,0.8322908391876975
527,2022_1151_1260,0.32101295263291835
528,2022_1151_1261,0.11816116383735302
529,2022_1151_1266,0.3818900558207072
530,2022_1151_1272,0.526095959586609
531,2022_1151_1274,0.5112637909046064
532,2022_1151_1276,0.2934208598839553
533,2022_1151_1277,0.11696238107691305
534,2022_1151_1286,0.8623300119897014
535,2022_1151_1293,0.5044581008263205
536,2022_1151_1308,0.5976807614849131
537,2022_1151_1313,0.6778072442530356
538,2022_1151_1314,0.5801423771673223
539,2022_1151_1323,0.7379006915180261
540,2022_1151_1326,0.3186227172169943
541,2022_1151_1344,0.5591466349466178
542,2022_1151_1345,0.11925545236985323
543,2022_1151_1350,0.45127844424968516
544,2022_1151_1353,0.7855438018705898
545,2022_1151_1355,0.7468034819502475
546,2022_1151_1361,0.5169887099618962
547,2022_1151_1362,0.32240172422016666
548,2022_1151_1371,0.29355790014899524
549,2022_1151_1388,0.13685720635068746
550,2022_1151_1389,0.8503997916424696
551,2022_1151_1394,0.7072825716099079
552,2022_1151_1395,0.2069218472517996
553,2022_1151_1397,0.07407898904371898
554,2022_1151_1400,0.19221619994850633
555,2022_1151_1403,0.08641225000590613
556,2022_1151_1411,0.8554794744561067
557,2022_1151_1412,0.4412853953896375
558,2022_1151_1417,0.07172491898115405
559,2022_1151_1425,0.3320806213007512
560,2022_1151_1436,0.7811491640164342
561,2022_1151_1437,0.07291994062784349
562,2022_1151_1439,0.4424848931672005
563,2022_1151_1458,0.21743054919147878
564,2022_1151_1460,0.8750478512894355
565,2022_1151_1461,0.7979506751190287
566,2022_1151_1463,0.75144463498736
567,2022_1159_1161,0.09151709777256183
568,2022_1159_1163,0.05526357005207942
569,2022_1159_1166,0.05197502915925757
570,2022_1159_1168,0.3734001950715706
571,2022_1159_1172,0.1906095099723354
572,2022_1159_1174,0.21258274252391388
573,2022_1159_1181,0.012817134549288352
574,2022_1159_1209,0.24157616479202867
575,2022_1159_1211,0.011393923531798208
576,2022_1159_1222,0.006151279414864127
577,2022_1159_1228,0.01960811542869675
578,2022_1159_1231,0.07205841695479333
579,2022_1159_1234,0.028405694267233755
580,2022_1159_1235,0.09037148302336628
581,2022_1159_1240,0.40633267184653316
582,2022_1159_1242,0.004763413441396062
583,2022_1159_1246,0.010004364434013027
584,2022_1159_1255,0.390590630856869
585,2022_1159_1260,0.06423437129410761
586,2022_1159_1261,0.018304192508500537
587,2022_1159_1266,0.06003009080160772
588,2022_1159_1272,0.1093334957945998
589,2022_1159_1274,0.1365244847868335
590,2022_1159_1276,0.04011580559196326
591,2022_1159_1277,0.015323663497304622
592,2022_1159_1286,0.48189649973300097
593,2022_1159_1293,0.10399052138351349
594,2022_1159_1308,0.1556790131074832
595,2022_1159_1313,0.23738529789845575
596,2022_1159_1314,0.12668363587759116
597,2022_1159_1323,0.24360345108399753
598,2022_1159_1326,0.046757173602381796
599,2022_1159_1344,0.13159932884190656
600,2022_1159_1345,0.012608996628650811
601,2022_1159_1350,0.15338104429608101
602,2022_1159_1353,0.285263133633803
603,2022_1159_1355,0.27598982709925046
604,2022_1159_1361,0.10867530177025432
605,2022_1159_1362,0.07116925672819549
606,2022_1159_1371,0.04201248232396611
607,2022_1159_1388,0.019752285048600614
608,2022_1159_1389,0.481542258144837
609,2022_1159_1394,0.41621012307482463
610,2022_1159_1395,0.0443247602916881
611,2022_1159_1397,0.006287953551770101
612,2022_1159_1400,0.029693247867572527
613,2022_1159_1403,0.009919933562648545
614,2022_1159_1411,0.5043170758842253
615,2022_1159_1412,0.07294000470699435
616,2022_1159_1417,0.008489167242959032
617,2022_1159_1425,0.058908198644657246
618,2022_1159_1436,0.3185734905398693
619,2022_1159_1437,0.009378334297926432
620,2022_1159_1439,0.11018512418655413
621,2022_1159_1458,0.03282021020532282
622,2022_1159_1460,0.5029290524291739
623,2022_1159_1461,0.33579535872899974
624,2022_1159_1463,0.3064351207831999
625,2022_1161_1163,0.25699267043819324
626,2022_1161_1166,0.3116403398427828
627,2022_1161_1168,0.8145230697864461
628,2022_1161_1172,0.6027515530018346
629,2022_1161_1174,0.702743671161159
630,2022_1161_1181,0.07533470973792529
631,2022_1161_1209,0.7370400793628585
632,2022_1161_1211,0.08009088901351837
633,2022_1161_1222,0.035882752241787
634,2022_1161_1228,0.10631675194746501
635,2022_1161_1231,0.34891810381954125
636,2022_1161_1234,0.16569404720448197
637,2022_1161_1235,0.4023244211288469
638,2022_1161_1240,0.8270507263234329
639,2022_1161_1242,0.025427455284720686
640,2022_1161_1246,0.06999579404930657
641,2022_1161_1255,0.8328954825804836
642,2022_1161_1260,0.3176668181940746
643,2022_1161_1261,0.10975616677455437
644,2022_1161_1266,0.30698642996567127
645,2022_1161_1272,0.4256231569905382
646,2022_1161_1274,0.5408680617450173
647,2022_1161_1276,0.2404421068476054
648,2022_1161_1277,0.10287634003692651
649,2022_1161_1286,0.870366743264637
650,2022_1161_1293,0.38868377968608053
651,2022_1161_1308,0.5481292960386802
652,2022_1161_1313,0.6899227079248702
653,2022_1161_1314,0.45505422463157286
654,2022_1161_1323,0.6634334279026932
655,2022_1161_1326,0.240490252380848
656,2022_1161_1344,0.5391078690931417
657,2022_1161_1345,0.0699501992609164
658,2022_1161_1350,0.6039091927301331
659,2022_1161_1353,0.7118293113504843
660,2022_1161_1355,0.6854942556589229
661,2022_1161_1361,0.42290030964272624
662,2022_1161_1362,0.3589180016641338
663,2022_1161_1371,0.23247246673194588
664,2022_1161_1388,0.12491348382239115
665,2022_1161_1389,0.8755929139195251
666,2022_1161_1394,0.8642800176610081
667,2022_1161_1395,0.25340581061438827
668,2022_1161_1397,0.03631075215370647
669,2022_1161_1400,0.1862589325750236
670,2022_1161_1403,0.07892744726057098
671,2022_1161_1411,0.8867721212053983
672,2022_1161_1412,0.3306992539724649
673,2022_1161_1417,0.05046976986723819
674,2022_1161_1425,0.28815314273178483
675,2022_1161_1436,0.7404557334874515
676,2022_1161_1437,0.06048031931647007
677,2022_1161_1439,0.5197242470189766
678,2022_1161_1458,0.1958446218795226
679,2022_1161_1460,0.8768263463772443
680,2022_1161_1461,0.7599757970989782
681,2022_1161_1463,0.7804898347631674
682,2022_1163_1166,0.4990043385531392
683,2022_1163_1168,0.90607181253668
684,2022_1163_1172,0.8032875939423789
685,2022_1163_1174,0.837419844344226
686,2022_1163_1181,0.20303134465848963
687,2022_1163_1209,0.8652420975406744
688,2022_1163_1211,0.2951659918393086
689,2022_1163_1222,0.13507505672442088
690,2022_1163_1228,0.266157983639379
691,2022_1163_1231,0.6035760016438644
692,2022_1163_1234,0.373425551047602
693,2022_1163_1235,0.6676289035728502
694,2022_1163_1240,0.9106074027936638
695,2022_1163_1242,0.10460223717155621
696,2022_1163_1246,0.25711606728833586
697,2022_1163_1255,0.9560993033606183
698,2022_1163_1260,0.49394930044960245
699,2022_1163_1261,0.33359267515305047
700,2022_1163_1266,0.5607801899689279
